Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
12-05-2022 @ 13:31:49,Right,(443.94931197166443:1177.8599166870117:1.0088635704619264e-08),(513.1230747699738:1107.6477813720703:-0.037887945771217346),(548.2714819908142:1016.1458587646484:-0.05918625369668007),(560.2331471443176:939.2185592651367:-0.08134689182043076),(585.3963661193848:888.065071105957:-0.1048760637640953),(441.6508412361145:919.2340850830078:-0.020685231313109398),(432.5277364253998:816.4727210998535:-0.04147063195705414),(422.8710114955902:756.2918472290039:-0.058931365609169006),(413.3356297016144:704.6506118774414:-0.07257287949323654),(380.58804631233215:927.5447845458984:-0.02523297816514969),(350.50267338752747:818.3529853820801:-0.040578678250312805),(330.76915740966797:753.0595207214355:-0.06263548880815506),(313.75253677368164:697.7439880371094:-0.0814749002456665),(332.73208379745483:956.1279487609863:-0.0360068678855896),(295.8150279521942:862.8541946411133:-0.05527036264538765),(275.194548368454:804.3574905395508:-0.08006906509399414),(261.89411759376526:753.691291809082:-0.09814631938934326),(292.44062662124634:1000.1830673217773:-0.05205348879098892),(249.19856786727905:935.5354499816895:-0.07052773237228394),(228.10496270656586:892.0452117919922:-0.08735810965299606),(214.51981008052826:849.0180587768555:-0.10035643726587296)
12-05-2022 @ 13:31:49,Left,(918.1448650360107:963.3094024658203:-4.26562829503041e-09),(808.9828419685364:965.2540969848633:-0.00630212901160121),(730.1237082481384:912.1975135803223:-0.005189120769500732),(684.4034171104431:854.9981689453125:-0.013074458576738834),(649.6216464042664:815.6253433227539:-0.02281002700328827),(740.7032203674316:766.2256622314453:0.0646398738026619),(691.6493082046509:684.9752426147461:0.06932223588228226),(665.3417301177979:633.3301162719727:0.06091669574379921),(647.341103553772:588.3103179931641:0.0511770099401474),(785.3988218307495:729.2344665527344:0.04894455894827843),(740.2394771575928:626.5937232971191:0.06010354310274124),(713.1253051757812:560.6739807128906:0.04357105493545532),(695.2066254615784:508.10291290283203:0.02660159021615982),(836.4393496513367:712.2231674194336:0.02551795169711113),(807.6659631729126:607.023754119873:0.030765438452363014),(788.0207347869873:543.3080863952637:0.011847034096717834),(774.7512030601501:494.1292190551758:-0.006219668313860893),(896.5648412704468:706.5737342834473:-0.003031719010323286),(904.9039793014526:619.2783737182617:-0.005045570433139801),(904.9391913414001:559.7014617919922:-0.015486697666347027),(902.8298807144165:507.11631774902344:-0.025874484330415726)
12-05-2022 @ 13:31:49,Right,(444.52905535697937:1178.8382720947266:1.0120388971301963e-08),(514.0572237968445:1108.5215377807617:-0.038796316832304),(548.7280797958374:1016.6646194458008:-0.059991590678691864),(560.059404373169:939.8048400878906:-0.08189836144447327),(585.7021379470825:889.1369247436523:-0.10512775927782059),(441.99002265930176:919.5255088806152:-0.020380593836307526),(433.02476048469543:817.1473503112793:-0.04102706536650658),(423.1278920173645:756.8486022949219:-0.05852499604225159),(413.44390511512756:704.7850799560547:-0.07215788960456848),(380.49914717674255:927.9765701293945:-0.024328941479325294),(350.5502128601074:818.9816665649414:-0.039375025779008865),(330.84930181503296:754.0112686157227:-0.06135601922869682),(314.05142068862915:698.6008071899414:-0.08013805001974106),(332.5386428833008:956.5303230285645:-0.03468557819724083),(296.00228905677795:863.2610893249512:-0.05377880111336708),(275.68896532058716:804.9177360534668:-0.07857074588537216),(262.806299328804:754.1477394104004:-0.09663280099630356),(292.0704174041748:1000.5154037475586:-0.05043872073292732),(249.0321797132492:935.9631729125977:-0.06874854117631912),(227.80561208724976:892.4636650085449:-0.08560814708471298),(214.1133749485016:849.0779685974121:-0.09863549470901489)
12-05-2022 @ 13:31:49,Left,(918.932855129242:963.0765151977539:-4.146201604271482e-09),(809.6024966239929:966.1621856689453:-0.01057688519358635),(729.6584844589233:914.7995567321777:-0.011802799068391323),(683.7593650817871:857.1300888061523:-0.02105369232594967),(650.8638525009155:816.075325012207:-0.03200455754995346),(739.4830942153931:767.8298950195312:0.05735362693667412),(690.1370573043823:685.5500793457031:0.059660524129867554),(663.8494348526001:633.2585906982422:0.049345437437295914),(646.1455678939819:587.4203109741211:0.03831987455487251),(784.1873860359192:730.5201530456543:0.043713849037885666),(738.4178495407104:627.3165893554688:0.05176757276058197),(711.0676860809326:561.144847869873:0.03273867815732956),(693.2498145103455:508.14319610595703:0.014176973141729832),(835.8235573768616:712.9603385925293:0.022480007261037827),(807.0618867874146:608.0548095703125:0.025296667590737343),(787.5394821166992:543.7014770507812:0.0041704317554831505),(774.7060132026672:494.09019470214844:-0.015116135589778423),(896.5856981277466:707.2717666625977:-0.003976449370384216),(904.6700477600098:620.4034996032715:-0.0075540803372859955),(904.8477816581726:560.7263946533203:-0.019487040117383003),(903.0895614624023:508.3692169189453:-0.03089066408574581)
12-05-2022 @ 13:31:49,Right,(444.36699628829956:1178.536376953125:1.0061343758138719e-08),(513.7643909454346:1108.2136917114258:-0.03953336924314499),(548.5901284217834:1016.6752624511719:-0.06166683882474899),(559.5930862426758:939.9849128723145:-0.08426454663276672),(584.6755170822144:888.7871932983398:-0.10827335715293884),(442.17371106147766:919.9096298217773:-0.02419952116906643),(433.3505845069885:817.4902725219727:-0.04622051119804382),(423.5477328300476:757.0465278625488:-0.06438370048999786),(413.82415652275085:704.5537948608398:-0.07842400670051575),(380.63912630081177:928.3786582946777:-0.02810066193342209),(350.4309618473053:819.3623542785645:-0.04478296637535095),(330.6074845790863:754.1962051391602:-0.06733537465333939),(313.52768182754517:698.2270431518555:-0.0864812433719635),(332.67942667007446:956.9554710388184:-0.03822565823793411),(295.8157682418823:863.5928535461426:-0.058774884790182114),(275.3022766113281:805.1921081542969:-0.08404679596424103),(262.17080891132355:754.196662902832:-0.1023232713341713),(292.3189616203308:1001.0917282104492:-0.05366319790482521),(248.93439710140228:936.4436531066895:-0.07301729917526245),(227.5317370891571:893.0202484130859:-0.09026927500963211),(213.6442083120346:849.6591567993164:-0.10354701429605484)
12-05-2022 @ 13:31:49,Left,(920.099036693573:964.3970489501953:-4.564663758088727e-09),(810.3624200820923:967.5992202758789:-0.008909158408641815),(730.1515817642212:915.5375289916992:-0.009310650639235973),(683.4253978729248:858.5585975646973:-0.018103331327438354),(649.1099452972412:818.8692855834961:-0.02863854542374611),(739.2402791976929:768.3965492248535:0.059824034571647644),(688.9785361289978:686.8485260009766:0.0628398209810257),(662.2023868560791:634.6758270263672:0.0529584176838398),(644.0242838859558:589.3655204772949:0.042164456099271774),(783.9295721054077:731.1665725708008:0.04532220587134361),(737.5827383995056:628.103141784668:0.05410900339484215),(709.8086786270142:561.2240409851074:0.03547584265470505),(691.6655945777893:508.1220817565918:0.017120305448770523),(835.56645154953:713.84033203125:0.023236503824591637),(806.9527101516724:608.536262512207:0.026672981679439545),(787.4071311950684:543.4980010986328:0.005844851955771446),(774.481029510498:493.6641311645508:-0.013335739262402058),(896.2784457206726:708.1403732299805:-0.004011997953057289),(904.8629093170166:620.8513641357422:-0.00714240875095129),(905.3261375427246:560.6490325927734:-0.018784383311867714),(903.9426326751709:508.0191421508789:-0.030025795102119446)
12-05-2022 @ 13:31:49,Right,(444.97268199920654:1178.4178161621094:9.999313377306862e-09),(514.1580319404602:1108.1901168823242:-0.040292803198099136),(548.862555027008:1016.898307800293:-0.06295915693044662),(559.6782517433167:940.3890037536621:-0.08604556322097778),(584.4424867630005:888.9364814758301:-0.11058979481458664),(441.967009305954:919.8747253417969:-0.024710651487112045),(433.322936296463:817.5306129455566:-0.047115229070186615),(423.709180355072:756.8836212158203:-0.06577731668949127),(414.1964900493622:704.0390968322754:-0.08022420853376389),(380.4326820373535:928.3904457092285:-0.028496265411376953),(350.3029239177704:819.5096397399902:-0.045483946800231934),(330.6504535675049:754.1180419921875:-0.06858120858669281),(313.704514503479:697.8960800170898:-0.08818220347166061),(332.5909459590912:956.9981002807617:-0.038598209619522095),(295.65683126449585:863.7040328979492:-0.05940302088856697),(275.1683485507965:804.9727249145508:-0.08523569256067276),(262.0137870311737:753.5738182067871:-0.10399404168128967),(292.4864602088928:1001.1925506591797:-0.054077841341495514),(249.06208097934723:936.5252494812012:-0.07367151975631714),(227.6198798418045:892.9575347900391:-0.0912858098745346),(213.67996752262115:849.4951057434082:-0.10491044074296951)
12-05-2022 @ 13:31:49,Left,(919.8179197311401:964.1101455688477:-4.555588795085441e-09),(810.0651454925537:967.2491455078125:-0.010892102494835854),(730.1299524307251:916.2563896179199:-0.012020226567983627),(683.6252117156982:859.1251945495605:-0.021062655374407768),(650.4317164421082:817.8303909301758:-0.031701505184173584),(739.5393562316895:768.9343070983887:0.0580139197409153),(688.2638025283813:687.6283836364746:0.06094588711857796),(660.7103490829468:635.8591461181641:0.05086016282439232),(641.872615814209:590.6416511535645:0.03992873430252075),(784.1913771629333:731.1577033996582:0.044835999608039856),(737.5277638435364:627.51708984375:0.053377747535705566),(709.3153882026672:560.6905174255371:0.03432276472449303),(691.0915160179138:508.0795669555664:0.015694566071033478),(835.8390712738037:713.3346176147461:0.02402516081929207),(807.2097516059875:607.9062652587891:0.027262583374977112),(787.6886987686157:542.666130065918:0.0058439262211322784),(775.321033000946:493.02085876464844:-0.013665512204170227),(896.4367389678955:707.4018859863281:-0.002025889465585351),(904.8074841499329:620.606861114502:-0.005280434153974056),(905.077850818634:560.5396270751953:-0.017374558374285698),(903.910059928894:508.28990936279297:-0.028902174904942513)
12-05-2022 @ 13:31:49,Right,(444.3170428276062:1177.2554397583008:1.0015122064999105e-08),(514.3247902393341:1106.9300079345703:-0.04102018103003502),(549.3234014511108:1015.8376693725586:-0.06368837505578995),(559.9119257926941:939.041748046875:-0.08662891387939453),(584.6048355102539:887.1907997131348:-0.11097272485494614),(442.3668301105499:920.4445266723633:-0.024441227316856384),(432.93566823005676:817.6071166992188:-0.04675665125250816),(423.4589946269989:756.8586158752441:-0.0652226135134697),(414.16143894195557:703.8520431518555:-0.07944607734680176),(380.76874136924744:928.7969970703125:-0.027617385610938072),(350.38023591041565:819.5670318603516:-0.04430602490901947),(331.14142656326294:753.874683380127:-0.06718271970748901),(314.6201241016388:697.3706817626953:-0.08657588064670563),(332.8709363937378:957.1101951599121:-0.0372515432536602),(295.84750413894653:863.5507965087891:-0.05790398642420769),(275.53112268447876:804.5228004455566:-0.08365273475646973),(262.74800956249237:752.9207611083984:-0.10228326171636581),(292.53406405448914:1000.9002685546875:-0.052337273955345154),(249.16256725788116:936.4793014526367:-0.07177198678255081),(227.71803259849548:892.8413200378418:-0.08934555947780609),(213.91245067119598:849.3535423278809:-0.10288514196872711)
12-05-2022 @ 13:31:50,Left,(920.3909683227539:963.4059906005859:-5.214107368090026e-09),(810.977954864502:966.7021179199219:-0.011533437296748161),(731.0218405723572:915.7620048522949:-0.013208574615418911),(684.0910792350769:858.6389923095703:-0.022730769589543343),(650.8075261116028:816.518669128418:-0.03388351947069168),(740.8637022972107:768.1462669372559:0.05755284056067467),(688.7045001983643:687.5856399536133:0.06048431992530823),(660.3655672073364:636.0488891601562:0.05052679032087326),(640.7200169563293:591.0528945922852:0.039622701704502106),(785.541021823883:730.2967643737793:0.044318508356809616),(739.261200428009:626.1095809936523:0.05300000309944153),(710.3474807739258:558.6037445068359:0.034203678369522095),(691.6828465461731:505.6872367858887:0.015673397108912468),(837.0794749259949:712.8305053710938:0.023312870413064957),(809.4066739082336:606.3664627075195:0.02658608742058277),(789.5732188224792:540.3043556213379:0.005283940117806196),(777.0910978317261:490.08167266845703:-0.014232877641916275),(897.3723363876343:707.1829605102539:-0.003031451255083084),(905.9407711029053:619.6184921264648:-0.0065863062627613544),(906.0946226119995:558.9138221740723:-0.01878446713089943),(905.159797668457:505.89649200439453:-0.030405258759856224)
12-05-2022 @ 13:31:50,Right,(444.8974943161011:1176.445426940918:9.988911031655334e-09),(514.271457195282:1106.117935180664:-0.04035627096891403),(549.1658806800842:1015.2973937988281:-0.06314115971326828),(559.8087358474731:938.8826179504395:-0.08628897368907928),(583.9862108230591:886.9246673583984:-0.11088303476572037),(442.2856557369232:919.9061393737793:-0.025006713345646858),(432.983980178833:817.3516845703125:-0.04751017689704895),(423.0984091758728:756.8024826049805:-0.06616143137216568),(413.1788492202759:704.2627716064453:-0.08056853711605072),(380.90434312820435:928.4314727783203:-0.028623567894101143),(350.4317021369934:819.4370269775391:-0.045822788029909134),(330.49039006233215:753.9229202270508:-0.06908228993415833),(313.1138277053833:697.8250694274902:-0.08872547000646591),(333.0681109428406:956.7832946777344:-0.0385151170194149),(295.9196662902832:863.5739707946777:-0.059468310326337814),(275.15531301498413:804.8686408996582:-0.08549179136753082),(261.7053437232971:753.6847686767578:-0.10431215167045593),(292.86288142204285:1000.5405807495117:-0.05373852327466011),(249.48237240314484:936.0297775268555:-0.07340117543935776),(227.91383922100067:892.4422073364258:-0.09113095700740814),(213.86761486530304:849.2036247253418:-0.10480321198701859)
12-05-2022 @ 13:31:50,Left,(919.7704768180847:960.8095550537109:-5.49253753590051e-09),(810.7357835769653:963.9244079589844:-0.013050058856606483),(731.1654567718506:913.1720924377441:-0.014803431928157806),(685.1233649253845:855.3496742248535:-0.023807451128959656),(651.8803024291992:812.9277992248535:-0.0342848114669323),(742.540876865387:765.2350616455078:0.05479756370186806),(689.7701954841614:685.5188941955566:0.056985028088092804),(660.6715321540833:634.7599411010742:0.04662243276834488),(640.1554656028748:589.9550628662109:0.035563644021749496),(787.5336241722107:726.8118667602539:0.042700111865997314),(742.5733852386475:621.8306350708008:0.04994112625718117),(713.6450529098511:554.381217956543:0.03026043437421322),(695.1080060005188:501.9216728210449:0.011351773515343666),(838.976354598999:709.3860626220703:0.02289118990302086),(812.5726675987244:602.7656364440918:0.024587031453847885),(793.0075836181641:537.6349639892578:0.0021698877681046724),(780.5930542945862:487.9412841796875:-0.017650803551077843),(898.9322233200073:704.304141998291:-0.00218371138907969),(907.2497320175171:617.1756362915039:-0.00700307497754693),(907.0056295394897:556.5941047668457:-0.02030583843588829),(905.6380891799927:503.42811584472656:-0.0324891097843647)
12-05-2022 @ 13:31:50,Right,(446.0785782337189:1175.0238418579102:1.0036472986030276e-08),(515.1393985748291:1104.6620178222656:-0.04062804952263832),(549.6961212158203:1014.2543792724609:-0.06348586827516556),(560.0713777542114:938.0467987060547:-0.08662579953670502),(583.796181678772:886.0130310058594:-0.11116588115692139),(442.3518633842468:919.2275619506836:-0.025127315893769264),(432.7044725418091:817.0136260986328:-0.0476660430431366),(422.9960882663727:756.6308212280273:-0.06629088521003723),(413.3389449119568:704.1201210021973:-0.08063217252492905),(381.0711979866028:927.7354431152344:-0.0284978486597538),(350.61036944389343:819.0033531188965:-0.04563400521874428),(331.0270357131958:753.530158996582:-0.06878054141998291),(314.11328315734863:697.3370933532715:-0.08832140266895294),(333.37352871894836:956.0627174377441:-0.03818265348672867),(295.9773123264313:863.0370140075684:-0.05906889960169792),(275.05746603012085:804.3709945678711:-0.08499150723218918),(261.61879420280457:753.1954193115234:-0.10371912270784378),(293.44722747802734:999.8248672485352:-0.053214143961668015),(249.75296437740326:935.5169105529785:-0.07277239859104156),(227.94845581054688:891.983585357666:-0.09041532129049301),(213.76368463039398:848.8351821899414:-0.10400714725255966)
