Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
13-06-2022 @ 09:40:40,Right,(352.2244644165039:499.5442771911621:-1.9769677006564734e-09),(372.3049545288086:493.3864974975586:-0.012080427259206772),(389.5594024658203:477.5148010253906:-0.026659319177269936),(397.5494384765625:462.0074272155762:-0.03864167258143425),(401.7739486694336:447.48682022094727:-0.05196857824921608),(384.63253021240234:466.2171936035156:-0.054453879594802856),(396.2133026123047:446.3477039337158:-0.07805123180150986),(401.6686248779297:432.2461223602295:-0.08935658633708954),(406.0144805908203:420.78600883483887:-0.09692366421222687),(370.77274322509766:460.5180072784424:-0.058291561901569366),(378.6991882324219:436.0389232635498:-0.08745136111974716),(383.68221282958984:418.11598777770996:-0.1001884937286377),(388.4263229370117:402.1025276184082:-0.10879875719547272),(356.3547897338867:458.19774627685547:-0.06033658608794212),(360.74344635009766:434.0299129486084:-0.08579040318727493),(364.45030212402344:416.68190002441406:-0.09571952372789383),(368.6688232421875:401.10448837280273:-0.10140369832515717),(342.1942138671875:459.1435718536377:-0.06179655343294144),(343.8707733154297:437.00549125671387:-0.08316385746002197),(347.05997467041016:420.6100845336914:-0.09333554655313492),(351.5221405029297:405.8984184265137:-0.10037669539451599)
13-06-2022 @ 09:40:40,Left,(360.97774505615234:498.81500244140625:-1.2022819406709573e-09),(345.38429260253906:487.2055435180664:-0.04363466426730156),(340.7013702392578:466.9339370727539:-0.07584185898303986),(344.8495864868164:449.22380447387695:-0.09765177220106125),(349.4844436645508:435.05218505859375:-0.12071853876113892),(344.7135925292969:459.4419765472412:-0.11176573485136032),(345.7057189941406:434.0917682647705:-0.15260900557041168),(352.35755920410156:416.00297927856445:-0.1768515259027481),(358.9502716064453:400.57703018188477:-0.19251930713653564),(361.1962890625:459.6917152404785:-0.09962339699268341),(366.89258575439453:435.9745216369629:-0.14455251395702362),(373.51173400878906:417.3420810699463:-0.1670331060886383),(380.0398254394531:400.4292583465576:-0.18294672667980194),(377.1657943725586:462.92959213256836:-0.08541972190141678),(385.8843231201172:440.82956314086914:-0.122599758207798),(390.70587158203125:423.070650100708:-0.14011766016483307),(395.0101089477539:407.4051761627197:-0.15118679404258728),(391.9492721557617:468.07600021362305:-0.07222746312618256),(408.6695861816406:452.59815216064453:-0.10088120400905609),(417.967529296875:438.4105396270752:-0.11670366674661636),(425.50655364990234:424.81761932373047:-0.12854856252670288)
13-06-2022 @ 09:40:40,Right,(363.42967987060547:498.8473892211914:-2.4268815845829295e-09),(346.54083251953125:487.0124816894531:-0.022203342989087105),(341.4044952392578:465.3798580169678:-0.04572265222668648),(346.4057159423828:447.15880393981934:-0.06284933537244797),(351.0899353027344:433.2286834716797:-0.08184655010700226),(345.3282928466797:462.4150085449219:-0.09449166059494019),(345.6276321411133:434.92650032043457:-0.1297876536846161),(351.011962890625:415.9721088409424:-0.14805589616298676),(356.22962951660156:400.96824645996094:-0.16027171909809113),(362.6131820678711:464.9971675872803:-0.09382573515176773),(371.1198043823242:436.07943534851074:-0.13408170640468597),(378.109130859375:416.1566734313965:-0.1509094536304474),(383.6457061767578:399.86766815185547:-0.16299068927764893),(379.80045318603516:470.3445625305176:-0.08963928371667862),(391.03187561035156:443.2360553741455:-0.12395371496677399),(395.1731872558594:423.08192253112793:-0.13815675675868988),(397.22354888916016:405.3794574737549:-0.14708396792411804),(395.2674102783203:478.3528518676758:-0.08472622185945511),(411.1634063720703:458.9505100250244:-0.1125103235244751),(418.52821350097656:443.6741065979004:-0.12564751505851746),(423.6366271972656:430.19585609436035:-0.13514530658721924)
13-06-2022 @ 09:40:40,Right,(358.0302429199219:499.0785598754883:-1.166845953193274e-09),(367.10723876953125:492.6730728149414:-0.015050974674522877),(380.22705078125:475.48553466796875:-0.033501990139484406),(388.63773345947266:459.1937828063965:-0.04785064235329628),(394.80411529541016:444.9447727203369:-0.0634864792227745),(378.38958740234375:469.8101806640625:-0.07123108208179474),(391.3300323486328:447.96074867248535:-0.09949800372123718),(398.66790771484375:432.94652938842773:-0.11181388050317764),(404.09934997558594:420.77545166015625:-0.11970707774162292),(369.64038848876953:465.5870532989502:-0.07410676032304764),(379.56695556640625:438.0842113494873:-0.10864784568548203),(386.71688079833984:418.5603904724121:-0.12131255865097046),(392.67200469970703:401.45788192749023:-0.1294897198677063),(360.9470748901367:464.2957019805908:-0.07431351393461227),(369.4239044189453:436.39720916748047:-0.10398555546998978),(375.7973098754883:415.9915351867676:-0.11346297711133957),(381.01646423339844:397.7486801147461:-0.1183977946639061),(352.7029800415039:465.66558837890625:-0.07364331930875778),(360.6265640258789:441.7061519622803:-0.09729834645986557),(367.3383331298828:423.19361686706543:-0.1072181686758995),(373.6931610107422:407.34580993652344:-0.11410128325223923)
13-06-2022 @ 09:40:40,Right,(362.9674530029297:496.5037536621094:-1.5031336175752585e-09),(347.0923614501953:479.7170162200928:-0.024567147716879845),(343.7514114379883:452.9429626464844:-0.04890631139278412),(348.01429748535156:430.4380416870117:-0.06514180451631546),(351.0752487182617:411.90585136413574:-0.0829666331410408),(347.56004333496094:459.15653228759766:-0.10368219017982483),(347.91675567626953:436.17576599121094:-0.1425929069519043),(354.14283752441406:418.75880241394043:-0.16238121688365936),(359.42882537841797:403.0788803100586:-0.17473965883255005),(362.7604675292969:462.37878799438477:-0.10008738934993744),(368.6236572265625:437.5093460083008:-0.1450381577014923),(375.09510040283203:418.07690620422363:-0.16201628744602203),(380.6395721435547:399.77694511413574:-0.17366257309913635),(378.52378845214844:467.6122856140137:-0.09233754873275757),(388.12522888183594:442.6383304595947:-0.12916305661201477),(393.31775665283203:423.73226165771484:-0.1400422751903534),(397.3710632324219:405.58021545410156:-0.14611198008060455),(393.1645965576172:473.46734046936035:-0.08371848613023758),(409.6192169189453:456.2560844421387:-0.11148104816675186),(419.07318115234375:442.18852043151855:-0.12254648655653),(426.74560546875:427.77525901794434:-0.13052493333816528)
13-06-2022 @ 09:40:41,Right,(371.6659164428711:484.8779296875:1.0031147024136544e-09),(342.23079681396484:476.7096519470215:-0.030216895043849945),(319.94140625:459.93146896362305:-0.053831011056900024),(306.0546112060547:441.223726272583:-0.07332567125558853),(294.1385078430176:424.59391593933105:-0.09372915327548981),(342.1954345703125:421.17353439331055:-0.06080859899520874),(338.6333465576172:382.8618335723877:-0.08376695960760117),(340.4498291015625:359.09265518188477:-0.09783515334129333),(344.88346099853516:339.913387298584:-0.10810313373804092),(364.83875274658203:417.1963691711426:-0.05765121802687645),(364.5210266113281:376.31632804870605:-0.08129125088453293),(367.43534088134766:351.11769676208496:-0.09513810276985168),(371.9447708129883:330.6390380859375:-0.10602299124002457),(385.6278610229492:418.934326171875:-0.054590094834566116),(385.7967758178711:381.4811897277832:-0.07446373999118805),(387.3371124267578:357.4045944213867:-0.08708032220602036),(389.50572967529297:338.3232593536377:-0.09609519690275192),(405.26546478271484:425.9289836883545:-0.05386384204030037),(412.4003601074219:395.549840927124:-0.07006515562534332),(416.143798828125:375.3651809692383:-0.08008148521184921),(419.41776275634766:358.4215450286865:-0.08783456683158875)
13-06-2022 @ 09:40:41,Right,(372.16880798339844:491.88886642456055:-7.803790946780964e-10),(340.70465087890625:482.5059127807617:-0.03198331594467163),(318.31098556518555:464.3118953704834:-0.053295522928237915),(304.2053985595703:444.1479206085205:-0.07059360295534134),(293.2317352294922:425.6312656402588:-0.08847229182720184),(344.10579681396484:421.34997367858887:-0.046618569642305374),(339.0940475463867:384.3778324127197:-0.06361304223537445),(339.6731948852539:361.3805866241455:-0.07530184090137482),(343.23509216308594:343.1135845184326:-0.08419115096330643),(365.5868911743164:417.57694244384766:-0.041122835129499435),(364.3300247192383:377.95663833618164:-0.0570601187646389),(366.4570999145508:353.4553813934326:-0.06950687617063522),(371.2076187133789:333.49903106689453:-0.07970917224884033),(385.5760192871094:419.9438953399658:-0.0367036797106266),(385.3315734863281:383.18761825561523:-0.050283610820770264),(386.98863983154297:359.2777633666992:-0.06265909969806671),(390.0466537475586:340.4695415496826:-0.07210216671228409),(404.44881439208984:427.8520202636719:-0.0351620651781559),(410.9349060058594:398.1752014160156:-0.0468655601143837),(415.18280029296875:379.0719509124756:-0.05579273775219917),(420.0751495361328:363.6480903625488:-0.0630665197968483)
13-06-2022 @ 09:40:41,Right,(371.5990447998047:493.85976791381836:-1.1152810897030463e-09),(340.1786422729492:483.4581756591797:-0.030355947092175484),(317.44632720947266:464.8549175262451:-0.05031292513012886),(303.9290237426758:444.0032958984375:-0.06685056537389755),(293.54318618774414:424.89026069641113:-0.08382581919431686),(344.1423797607422:421.4770317077637:-0.04075409471988678),(340.49861907958984:383.52335929870605:-0.05620045214891434),(341.3401794433594:360.7550239562988:-0.0669168084859848),(344.9103546142578:342.6386260986328:-0.07515391707420349),(365.6372833251953:417.7394485473633:-0.036056727170944214),(365.0996398925781:377.6573181152344:-0.050119075924158096),(367.3594284057617:353.3675193786621:-0.06185678020119667),(372.27657318115234:333.484411239624:-0.07155643403530121),(385.5758285522461:420.1476287841797:-0.03270934149622917),(385.6850051879883:382.765417098999:-0.0449167937040329),(387.47386932373047:359.07331466674805:-0.056748565286397934),(390.6911849975586:340.1597785949707:-0.06584982573986053),(404.5948028564453:428.0010795593262:-0.03230276331305504),(411.0482406616211:398.0735206604004:-0.042936038225889206),(414.9729919433594:378.79777908325195:-0.05135403200984001),(419.4960403442383:362.82262802124023:-0.05823538452386856)
13-06-2022 @ 09:40:41,Left,(370.6184387207031:473.5869598388672:-7.4147235018529045e-09),(335.92960357666016:461.82515144348145:-0.029477793723344803),(309.7584533691406:436.8869876861572:-0.046914469450712204),(294.9137496948242:411.18298530578613:-0.062995046377182),(282.4032402038574:389.9336814880371:-0.08017770200967789),(339.8939895629883:391.7298889160156:-0.021881215274333954),(333.4895324707031:357.0692825317383:-0.03568677976727486),(331.42833709716797:332.92588233947754:-0.05039362609386444),(331.9888687133789:312.87317276000977:-0.062247421592473984),(360.54012298583984:386.54096603393555:-0.019217588007450104),(355.9963607788086:350.7498264312744:-0.02749970741569996),(354.94468688964844:325.31078338623047:-0.04355098679661751),(356.18896484375:302.29991912841797:-0.057996634393930435),(380.37967681884766:388.16182136535645:-0.019518010318279266),(378.3378601074219:352.88034439086914:-0.02484695240855217),(378.7258529663086:327.266149520874:-0.03781330585479736),(380.2264404296875:305.9546756744385:-0.050366926938295364),(401.0343551635742:394.66715812683105:-0.024011608213186264),(405.74520111083984:364.27090644836426:-0.030125636607408524),(408.70399475097656:342.9850101470947:-0.03771888092160225),(411.6337203979492:323.87709617614746:-0.045283183455467224)
13-06-2022 @ 09:40:41,Left,(367.3286437988281:449.5465564727783:-9.813104107081472e-09),(330.8169937133789:433.9190196990967:-0.020580008625984192),(303.6505317687988:404.4696521759033:-0.03215346857905388),(287.2030830383301:377.1975517272949:-0.04511135816574097),(274.62072372436523:355.5384349822998:-0.059058431535959244),(332.76477813720703:357.60478019714355:0.0037115199957042933),(326.99462890625:325.2779960632324:-0.002396184019744396),(323.83338928222656:302.8743553161621:-0.013414571061730385),(323.33831787109375:284.7948360443115:-0.023266885429620743),(353.31241607666016:351.80431365966797:0.0021458310075104237),(349.36195373535156:317.9444217681885:0.0026208083145320415),(347.59029388427734:293.04945945739746:-0.010501081123948097),(347.8371047973633:271.724910736084:-0.023280126973986626),(372.86399841308594:353.8681983947754:-0.003247724613174796),(371.4054489135742:319.01272773742676:-0.0013965321704745293),(371.66160583496094:293.85844230651855:-0.011188034899532795),(372.77721405029297:273.8279628753662:-0.02233433723449707),(393.26351165771484:360.99958419799805:-0.01290824543684721),(398.00254821777344:331.19261741638184:-0.013754833489656448),(401.31622314453125:310.5863571166992:-0.01789160817861557),(404.7590637207031:292.79894828796387:-0.023101212456822395)
13-06-2022 @ 09:40:41,Left,(359.9562454223633:429.0661811828613:-8.182212241081288e-09),(325.58998107910156:414.2827033996582:-0.024335356429219246),(298.8316345214844:387.45059967041016:-0.040228329598903656),(282.67770767211914:362.2093105316162:-0.056327152997255325),(273.43481063842773:342.6987934112549:-0.07353178411722183),(328.5597229003906:335.3166961669922:-0.016134008765220642),(320.6208038330078:295.825252532959:-0.029056565836071968),(317.5132751464844:269.64305877685547:-0.04222921282052994),(317.8594398498535:248.43446731567383:-0.053259093314409256),(349.9632263183594:330.46228408813477:-0.01738651841878891),(342.77027130126953:288.5091304779053:-0.02573750726878643),(340.2886199951172:259.7450637817383:-0.04095195233821869),(340.73368072509766:234.2773962020874:-0.0546424500644207),(370.65624237060547:333.40919494628906:-0.021581528708338737),(367.87609100341797:292.53564834594727:-0.028218062594532967),(366.0215759277344:264.631404876709:-0.041240885853767395),(365.0712203979492:241.29959106445312:-0.05341753736138344),(391.6089630126953:342.6393127441406:-0.02967068739235401),(396.31168365478516:309.95744705200195:-0.03733733668923378),(398.73790740966797:288.5391426086426:-0.04488155245780945),(400.98072052001953:270.02111434936523:-0.05203612148761749)
13-06-2022 @ 09:40:41,Left,(361.90792083740234:420.1824188232422:-3.373881396484535e-09),(327.79937744140625:406.19885444641113:-0.028992176055908203),(299.5640754699707:376.60243034362793:-0.043592728674411774),(282.87763595581055:350.1350212097168:-0.05836953595280647),(270.44811248779297:330.76443672180176:-0.07438492029905319),(326.44989013671875:322.4966812133789:-0.01045665331184864),(316.0351371765137:282.6793670654297:-0.024940814822912216),(312.5363540649414:257.502965927124:-0.040418658405542374),(310.66267013549805:236.12199783325195:-0.052914660423994064),(347.83363342285156:317.4364757537842:-0.011793923564255238),(340.91602325439453:273.6441707611084:-0.022779017686843872),(338.61148834228516:246.43853187561035:-0.04332229867577553),(337.27195739746094:223.29415798187256:-0.06045584753155708),(368.2076644897461:320.62585830688477:-0.017824873328208923),(365.3709411621094:278.290958404541:-0.03112059086561203),(363.9018249511719:252.11214065551758:-0.05374632030725479),(362.2216796875:230.10543823242188:-0.07088664919137955),(388.6553955078125:331.1037540435791:-0.027862248942255974),(395.2301788330078:299.2068672180176:-0.04246436432003975),(398.0839157104492:278.0576705932617:-0.05799809843301773),(399.9370574951172:259.2102241516113:-0.07034634798765182)
